"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Score","Time","Summary","Text","sentiment"
165762,"B000CPZSC8","A23TMXJ4VD2G0A","S. Schwartz",0,0,5,1259452800,"Moist Aromatic Pods","These vanilla pods came in the the mail and were moist and aromatic.  They are now in mason jars, making vanilla extract for me!  I have bought these pods before and have never been disappointed.","Positive"
441358,"B006P8KOUW","A3CI5RNRH70LOM","bikenyc",0,0,5,1336608000,"mmmmm  yummy and caffeinated!","only tried the chocolate mint so far.  they're very tasty!  especially for something packed full of caffeine and other pep goodies.","Positive"
417142,"B00112ILZM","A8M0HF1XBZLH7","T Cunningham ""T Cunningham""",13,13,5,1244678400,"Love this stuff!","Make no mistake about it, you cannot go wrong with this product!  Fair warning, there are no real directions except for a link for recipes on a website.  If you make smoothies or meal replacement shakes, just put a scoop (hidden down in the powder) and get all the greatness with out the earthy taste.  But then again, that is one of the great advantages of this product.","Positive"
313040,"B001IZ866Q","A3JVRPASK834IB","K. Buck ""Island girl""",16,18,4,1286841600,"Good quality, bit pricy","I was looking for the pine nuts from Europe or USA. I check this company on Web site, and call the office to make sure the product is ""NOT from CHINA"".<br />I was very happy with the quality of the nuts, but unfortunately it is not cheap. But I will buy this product again.","Positive"
386516,"B001E5DYTO","A2END6O47YW167","stsphoto",0,0,5,1319500800,"The best coffee ever!","This coffee is delish - I dump this into my Jura Capresso coffee maker and it makes the most smooth, mellow, almost chocolaty tasting coffee (never bitter or harsh).  Yumm!","Positive"
26881,"B000E671W0","A2SZWFJX0783BF","Willow",1,1,4,1312329600,"Wow is that ever intense!","Like peppermint?  Like tea?  Look no more, Celestial Seasonings is here!<br /><br />This tea is super potent and intense, delivering a powerful mintiness that isn't sweet, and slightly bitter.<br /><br />I use this tea to help settle an upset tummy, which it does do.  It soothes it and can help control mild nausea.<br /><br />This is a tea you sip slowly, because it is just too intense to drink fast.  Though it is hot, it tends to create a cooling sensation from the mint as it slides down my throat, which is nice.  It can help clear sinuses, too!<br /><br />This tea does not taste like a sweet candy cane, unless you load it up with sweeteners.  On its own, which is how I drink it, it is just minty.<br /><br />I like that the only ingredient is peppermint.  Nothing else which is fabulous!<br /><br />Highly recommended.","Positive"
14864,"B000DZKKKM","AIHXSIOHI0ARR","Simon M. Finkelstein ""siclown""",0,0,5,1285718400,"Fantabulous Cookies","Pamelas Chocolate Chip Walnut Cookies were both affordable and delicious.  Everyone that I gave one to simply raved about the taste.","Positive"
14751,"B004SVLHOU","A1EYI8OE8EXKWI","minnieokra",0,0,5,1310342400,"sugar sweet","I don't know if I love the jokes or the candy the best.  Both have made me a hit with my great grandson Caleb.  Captain Caleb and I sitting on the couch watching Doctor Who and eating laffy taffy..what a great treat.","Positive"
29543,"B000PDY3P0","A3L1BNBV4SS1H8","MKinz ""Mindi""",0,0,5,1252972800,"We are on our second case...","This popcorn is GREAT!  Just like the theater popcorn.  Now we can do movie night at home for a lot less money.  We have a table top popper that we use, but we have also used this in a regular pot on the stove and it is great!","Positive"
242370,"B000F6QHRE","AIGOPLON5J64L","anya",2,2,4,1249344000,"weirdest (good) candy I've ever eaten","This candy is a perfect mix of sweet, sour, and spicy.  If you like tamarind flavor, you'll love this.  I might just spend my next amazon giftcard on a dozen of these boxes.<br />I don't really understand what to do with the seeds inside, I don't think they're edible - anybody?<br /><br />Review update: I ordered it again, and the candy that arrived was low quality, and in slightly different box.","Positive"
156914,"B001GINOQC","A1SGU7DG0089P4","C. Hill",0,0,5,1220572800,"Sahale Pecans","Delicious ... one bite led to another!  Package arrived on time and well wrapped...very impressed with Amazon's delivery.","Positive"
223495,"B000SMN0DO","A2Q3W4MPSU1SFV","Timothy S. Smothers ""shiznatic""",2,2,5,1311465600,"Too good to be true!","I am a huge fan of iced lattes which consists of two shots of espresso on ice topped off with milk and little to no sweetener, It may just be my favorite beverage, the only problem is the caffeine sometimes makes me feel uncomfortable. Some people say that Dandi Blend doesn't taste like coffee but I honestly can't tell the difference, I have ""tricked"" many of my friends and family and they just couldn't believe they weren't drinking an excellent Iced coffee. My girlfriend enjoys it hot with soy milk and a little Stevia. Honestly I am hooked and really happy I found this product! Throw in all the health benefits and you got a drink that belongs in every household!","Positive"
1939,"B000F4EU52","A36WGHR8TO5DKT","Goldwave ""shopper""",2,2,5,1239235200,"Great Option for Keeping Fruit at Work","I was amazed at how good this is for canned fruit (which I normally won't touch).  In particular I adore papayas and mangos.  The fruit juice instead of syrup is also very nice.  The easy pull-top on the can makes this a great item to stash in my desk drawer at work, so that I can have a fruit snack easily even if I was too busy or forgot to bring lunch.  So far I haven't gotten a can that had any problems.  The watermelon isn't crunchy - of course not! - but it's good, and certainly not ""slimy"".","Positive"
188451,"B0051ZCRGY","A2OOJD4VP4DG9Q","S. Williams",0,0,4,1335916800,"My dogs love, love, love Pegetables!","Pegetables are a very special treat for the babies.<br />They are pricey and you'd think the dogs wouldn't like them as they feel and look like vegetable shaped crayons.<br />They're full of all sorts of goodies although if you're feeding a grain free diet the first ingredient is hydrolyzed wheat protein.","Positive"
200359,"B000G30R7M","A1A4XGQ9UAL3DD","Valerie Sykes",1,1,5,1241308800,"My Dog Scooter","My dog loves these chicken chips.  My inlaws buys them now for their pets.","Positive"
63069,"B000QV4U4U","A1Z7UMW0Q2333R","Michael K. Fail",4,4,5,1266624000,"Best rub ever","I have tried all sorts of rubs and have found some good ones, but they come at a hefty price, this is by far the best rub for the price bar none. Also, I use it on every type of meat, chicken, pork, steak and seafood. It is the only dry rub I will use for steak!","Positive"
356267,"B000SARJUQ","A1CM4OZDLRHAIK","Lisa Bruce",1,2,5,1321228800,"Great tasting!","It's hard to find good tasting tea that is also affordable. I hope Amazon continues to carry this brand. I'm very happy with the taste and the value.","Positive"
253905,"B003VKR0EU","AXO5ILWZ5GXFC","linuxfeifei",0,0,5,1350604800,"verygood","ok , it is verygood,thank you for amazon.Label this review so customers know you purchased this item at Amazon.Learn more<br /> Also label your reviews for other items purchased at Amazon.","Positive"
371475,"B001HN5Z4K","A1DW1FK1H3F2TM","EuReka",0,0,5,1227657600,"My Dogs Love These!!!!","My dogs just go crazy when they see me holding these orange bags! :P<br /><br />They smell just like Beef Jerky and the dogs love these. My dogs normally do not go for any kind of treats (I guess they just dont like them) but they sure love these!<br /><br />I recommend these to everyone that has a dog, it just shows them one more way how much you care about them! :)","Positive"
201971,"B001EQ53TM","A1JENFD1YMFAB9","Ernie Yoshino",0,0,5,1242345600,"What we were looking for","couldn't find this rice at stores and found this on line and it is what we were looking for","Positive"
7914,"B00166D8TW","A2XHKPWCJHMWUN","T",1,1,5,1314921600,"Great value for egg protein","In general, egg protein doesn't have the best taste.  Since it has a mild flavor, mixing with other ingredients (e.g. bananas) work well.","Positive"
342656,"B000FDLB9Q","A2DUS4UQU01FSN","Steven H. ""steven""",6,7,5,1233014400,"BEST ESPRESSO","I USED LAVAZZA COFFEE BLACK CAN,IT WAS 5 STAR NOW ALLESSI, JUST IS BETTER 6 STARS,NEVER BITTER, SMOOTH TASTE, GREAT CAPICCCINO.i also mix the two brands together also great tasting.. I USE MY 59 DOLLAR PUMP DELONGI ESSPRESSO MAKER BOUGHT  AT MY LOCAL WAREHOUSE, JUST A NOTE I VE TRIED ALL THE EXPENSIVE MODELS AND FOUND THIS ONE THE BEST FOR ME. JUST HAVE TO LEARN HOW TO USE IT..SAVE MONEY ,IN THIS CASE MONEY DOES NOT BRING HOME A BETTER TASTING COFFEE AND MACHINE. STEVEN","Positive"
11533,"B005HB4HGU","A1BJE8PP5HVP0P","myopinion",3,3,5,1333065600,"I love this salt","I love pink himalayan salt! It is loaded with minerals and taste great.  I don't have to use as much as the conventional table salt and I don't feel bad about using it because I know that it's also really good for my body.","Positive"
41021,"B002L8XM86","AAUICTIUBVU7R","Roy Berger ""Everyman""",0,0,5,1341446400,"YUM, YUM, YUM TERRIFIC","Great flavor and plenty of it! It's like eating chocolates: They are so rich in lime flavor you can only eat 2 or 3 at a time. The bite size morsels are perfect, lots of flavor and great cookie tastes blended together well. We will be buying more.","Positive"
406182,"B0032GMRBO","A3FQ0YZ5DYMK5J","Melissa",0,0,5,1306800000,"So good","These granola bars are now what I worship. They sort of taste like the crisp part of  a kit kat to me.","Positive"
121380,"B0000WEVH6","A1AP3A4UW8OJFV","Andre Heeger",12,15,5,1221523200,"Terrific Arabica beans for full flavor Espresso/Cappucino","Francesco Illy started the business in 1933 in Triest/Italy<br />He wanted perfection. Arabica coffee beans of the highest order, treated with the utmost respect, delivering the finest taste.<br />Today, with the third Illy generation leading the family business nothing has changed.<br />Arabica beans have less than 1,5% caffeine. Since they grow mainly in the mountain climate they are sensitive and more difficult to grow/harvest but they are the only ones that can guarantee outstanding flavor and taste.<br />That is what you get when you open the can. And once again after grinding them: a moment of aaah when you inhale the wonderful scent of the freshly ground coffee beans.<br />Please forget about the price and don't compare this with any of the mixed blends. They give me headaches. 100% Arabica are the only beans I drink and love. You want flavor, get Illy. It's one of the best.<br />Enjoy! (f.e. together with Neuhaus chocolate or Sapori Amaretti)","Positive"
